iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,165304.09276899902,,annual,,
ABW,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,171488.48182228045,,annual,,
ABW,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,165551.17870800963,,annual,,
ABW,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,166545.66808130807,,annual,,
ABW,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,201878.01097197767,,annual,,
ABW,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,156973.52136665952,,annual,,
ABW,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,170713.2548920298,,annual,,
ABW,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,176549.06229850082,,annual,,
ABW,transportation,road-transportation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,175813.78748825245,,annual,,
ABW,transportation,road-transportation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,175166.3958818953,,annual,,
ABW,transportation,road-transportation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,9966.403299956502,,annual,,
AFG,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,11287433.195258733,,annual,,
AFG,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,7923654.90611745,,annual,,
AFG,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,7543826.417387013,,annual,,
AFG,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,9973348.824664598,,annual,,
AFG,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,8928990.524050694,,annual,,
AFG,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,9586251.55243659,,annual,,
AFG,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,10076532.105795478,,annual,,
AFG,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,10432795.629072146,,annual,,
AFG,transportation,road-transportation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,10816178.978670496,,annual,,
AFG,transportation,road-transportation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,11779122.755781371,,annual,,
AFG,transportation,road-transportation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,2990582.5782411667,,annual,,
AGO,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,16710576.650042618,,annual,,
AGO,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,16629750.751972446,,annual,,
AGO,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,14077705.430597007,,annual,,
AGO,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,14704924.499802155,,annual,,
AGO,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,16921416.39325722,,annual,,
AGO,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,8315797.950784321,,annual,,
AGO,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,16173164.643794386,,annual,,
AGO,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,16287459.077642148,,annual,,
AGO,transportation,road-transportation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,16301114.430627728,,annual,,
AGO,transportation,road-transportation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,16101490.818495534,,annual,,
AGO,transportation,road-transportation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,4080422.0029568337,,annual,,
AIA,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,38868.84379292343,,annual,,
AIA,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,39886.46995865422,,annual,,
AIA,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,40904.096124385,,annual,,
AIA,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,39722.52686716689,,annual,,
AIA,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,38771.43498658873,,annual,,
AIA,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,31997.892688618853,,annual,,
AIA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,30157.22511370766,,annual,,
AIA,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,30906.033676359217,,annual,,
AIA,transportation,road-transportation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,31123.13111702428,,annual,,
