iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,manufacturing,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ABW,manufacturing,cement,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
AFG,manufacturing,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,37800.00000460206,,annual,,
AFG,manufacturing,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,43200.0000052595,,annual,,
AFG,manufacturing,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,43200.0000052595,,annual,,
AFG,manufacturing,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,43200.0000052595,,annual,,
AFG,manufacturing,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,43200.0000052595,,annual,,
AFG,manufacturing,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,43200.0000052595,,annual,,
AFG,manufacturing,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,138274.9066607143,,annual,,
AFG,manufacturing,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,114577.19627727274,,annual,,
AFG,manufacturing,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,158814.65568798708,,annual,,
AFG,manufacturing,cement,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,171497.23356263217,,annual,,
AFG,manufacturing,cement,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,39716.6281876016,,annual,,
AGO,manufacturing,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,2832676.875830241,,annual,,
AGO,manufacturing,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,2092072.4254700448,,annual,,
AGO,manufacturing,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1389309.0784129235,,annual,,
AGO,manufacturing,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,1405526.6941142415,,annual,,
AGO,manufacturing,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,1567702.8511274236,,annual,,
AGO,manufacturing,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,1513644.132123029,,annual,,
AGO,manufacturing,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,2216322.331360973,,annual,,
AGO,manufacturing,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,2317585.620709937,,annual,,
AGO,manufacturing,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,2250692.6535526607,,annual,,
AGO,manufacturing,cement,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,2502187.8752614097,,annual,,
AGO,manufacturing,cement,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,684470.1414564328,,annual,,
AIA,manufacturing,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
AIA,manufacturing,cement,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ALA,manufacturing,cement,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ALB,manufacturing,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,1069199.9999643303,,annual,,
ALB,manufacturing,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,907199.9999697348,,annual,,
ALB,manufacturing,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1042199.999965231,,annual,,
ALB,manufacturing,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,955799.9999681134,,annual,,
ALB,manufacturing,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,955799.9999681134,,annual,,
ALB,manufacturing,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,1361879.9999545657,,annual,,
ALB,manufacturing,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,1351620.0,,annual,,
ALB,manufacturing,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,994803.6832259482,,annual,,
ALB,manufacturing,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,934199.9999999998,,annual,,
ALB,manufacturing,cement,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,793418.9387121818,,annual,,
ALB,manufacturing,cement,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,224469.8325641618,,annual,,
AND,manufacturing,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
AND,manufacturing,cement,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
