iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,manufacturing,other-manufacturing,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,32754.997667202915,,annual,,
ABW,manufacturing,other-manufacturing,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,28230.91589393209,,annual,,
ABW,manufacturing,other-manufacturing,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,45140.63705639736,,annual,,
ABW,manufacturing,other-manufacturing,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,38805.8558807516,,annual,,
ABW,manufacturing,other-manufacturing,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,34478.70031095627,,annual,,
ABW,manufacturing,other-manufacturing,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,34265.91810522796,,annual,,
ABW,manufacturing,other-manufacturing,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,41543.090612791086,,annual,,
ABW,manufacturing,other-manufacturing,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,41632.797152578,,annual,,
ABW,manufacturing,other-manufacturing,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,41632.776073577945,,annual,,
ABW,manufacturing,other-manufacturing,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,41632.75415524458,,annual,,
ABW,manufacturing,other-manufacturing,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,10284.015240863164,,annual,,
AFG,manufacturing,other-manufacturing,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,2434790.261648523,,annual,,
AFG,manufacturing,other-manufacturing,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,2525108.351450384,,annual,,
AFG,manufacturing,other-manufacturing,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,2948062.1902725026,,annual,,
AFG,manufacturing,other-manufacturing,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,3340610.484647976,,annual,,
AFG,manufacturing,other-manufacturing,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,3426469.465501184,,annual,,
AFG,manufacturing,other-manufacturing,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,3516765.99862632,,annual,,
AFG,manufacturing,other-manufacturing,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,3794438.221133609,,annual,,
AFG,manufacturing,other-manufacturing,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,3776463.873896419,,annual,,
AFG,manufacturing,other-manufacturing,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,3776463.87389642,,annual,,
AFG,manufacturing,other-manufacturing,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,3776365.829065805,,annual,,
AFG,manufacturing,other-manufacturing,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,968289.2710786707,,annual,,
AGO,manufacturing,other-manufacturing,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,2212088.8513319404,,annual,,
AGO,manufacturing,other-manufacturing,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,2489623.253109233,,annual,,
AGO,manufacturing,other-manufacturing,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1392893.2224809309,,annual,,
AGO,manufacturing,other-manufacturing,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,1953276.9439126488,,annual,,
