iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ABW,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,63662.47976080368,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,70256.83401234717,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,73187.25329379019,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,78551.93041956157,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,77408.51113811886,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,76302.09185667588,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,74202.25329379017,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,75382.72072414978,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,75621.72072414978,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,75621.72072414978,,annual,,
AFG,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,18905.430181037445,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
AGO,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
AIA,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ALA,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,26481.975292661577,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ALB,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
AND,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ARE,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ARG,mineral-extraction,other-mining-quarrying,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ARM,mineral-extraction,other-mining-quarrying,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ARM,mineral-extraction,other-mining-quarrying,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ARM,mineral-extraction,other-mining-quarrying,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
